model,headline_id,date,ticker,sector,headline_text,final_label,predicted_label,disagreement_flag,adjudication_note
finance_augmented_vader,FLV00068,9/19/22,TTWO,Comm,US STOCKS-Wall Street ends choppy session higher with focus firmly on Fed,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00072,11/15/22,T,Comm,Is Now the Time to Buy AT&T Stock?,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00074,1/27/23,T,Comm,"AT&T Stock Looks Cheap, but There's a Big Problem",Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00077,3/29/23,T,Comm,Should iShares MSCI USA Value Factor ETF (VLUE) Be on Your Investing Radar?,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00078,4/17/23,TTWO,Comm,3 Stocks to Buy That Could Be the Next Gaming Phenomenon,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00080,5/4/23,CMCSA,Comm,Hollywood studios push back against striking writers' claim of 'gig' workforce,Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00083,7/7/23,CMCSA,Comm,Add Up The Pieces: CSM Could Be Worth $56,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00085,7/12/23,T,Comm,"After Hours Most Active for Jul 12, 2023 : AAPL, QQQ, PCG, AMZN, GOOGL, INTC, CMCSA, BP, TFC, KO, T, HBI",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00086,7/18/23,TMUS,Comm,Will Higher Revenues Augment Nokia's (NOK) Q2 Earnings?,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00088,7/25/23,T,Comm,3 Red Flags for AT&T's Future,Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00089,7/28/23,CMCSA,Comm,Keybanc Maintains Comcast Corp - (CMCSA) Overweight Recommendation,Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00091,8/3/23,TTWO,Comm,"Earnings, Inflation Data Make For Volatile Week Ahead",Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00093,8/7/23,T,Comm,3 â€˜Strong Buyâ€™ Stocks You Should Be Loading Up On Now,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00096,10/20/23,TMUS,Comm,Interesting TMUS Put And Call Options For December 15th,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00098,11/1/23,TTWO,Comm,Analysts Estimate Take-Two Interactive (TTWO) to Report a Decline in Earnings: What to Look Out for,Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00102,2/28/20,NKE,Consumer,NBA Legend Kobe Bryant Reportedly to Be Honored With Special Edition Nike Shoe,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00103,3/19/20,SBUX,Consumer,"Starbucks CEO On Coffee Chain's Buyback Program, China Recovery: 'We Are Going To Be Just Fine'",Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00104,3/20/20,SBUX,Consumer,Quick-Service Restaurants See an 11% Traffic Boost From Coronavirus,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00105,3/23/20,DIS,Consumer,Disney Looks to Raise $6 Billion in New Debt,Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00107,4/9/20,SBUX,Consumer,Starbucks Expects COVID-19 to Slash Profits in Half,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00108,4/10/20,DIS,Consumer,"Most Active Equity Options For Midday - Friday, April 10",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00109,4/10/20,NKE,Consumer,How COVID-19 Is Impacting Traditional and Digital Businesses,Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00110,4/24/20,DIS,Consumer,Virus-hit Madame Tussauds owner raises 500 million euros in bond sale,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00113,5/12/20,DIS,Consumer,Disney Plans Another Bonds Offering With A Six-Part Deal,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00116,6/1/20,WMT,Consumer,"Wall Street closes higher as recovery signs soothe protest, pandemic worries",Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00118,6/24/20,WMT,Consumer,Should You Buy Fastly Stock Now?,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00120,7/2/20,KO,Consumer,"U.S. Supreme Court takes up Nestle, Cargill appeals over human rights claims",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00121,7/9/20,DIS,Consumer,Watch These 2 Sport Stocks Closely in July,Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00126,9/24/20,DIS,Consumer,Amazon's Fire TV Gets a Makeover to Better Compete With Roku,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00133,1/5/21,NKE,Consumer,"Forget Under Armour, Nike Is the Better Athletic Apparel Stock",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00134,2/1/21,WMT,Consumer,7 Blue Chip Stocks to Help Prepare For Your Retirement,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00135,2/27/21,DIS,Consumer,Buffett and His Proteges Take Opposite Sides in the 5G Wars,Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00136,3/1/21,KO,Consumer,7 Safe Stocks You Can Hold Onto Forever,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00149,10/14/21,WMT,Consumer,"U.S. Senator Warren urges Amazon breakup, India retailers want probe after Reuters story",Neutral,Positive,True,Reviewer 1: Anti-trust probes against Amazon = relative win for WMT (market-share gain narrative). Reviewer 2: Regulatory overhang is sector-wide risk; WMT not immune to probe spillover or margin pressure. Adjudication: Neutral — regulatory headline benefits no single player definitively.
finance_augmented_vader,FLV00154,1/29/22,NKE,Consumer,2 Reasons to Buy Roblox Stock,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00159,5/18/22,KO,Consumer,"Have $1,000? 2 Warren Buffett Stocks to Buy",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00160,6/7/22,DIS,Consumer,"Disney Stock: ""This Is Where the Fun Begins""",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00162,7/12/22,KO,Consumer,"Top Stock Reports for Coca-Cola, Merck & Toyota Motor",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00165,7/25/22,WMT,Consumer,"Top Stock Reports for Amazon.com, Walmart & Bank of America",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00170,8/31/22,SBUX,Consumer,"U.S. Politicians Bought PG, ABBV & SBUX Stocks in August",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00171,9/3/22,DIS,Consumer,Disney Is At a 5-Year Low -- Time to Buy?,Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00172,9/20/22,DIS,Consumer,Is Disney Stock a Buy?,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00173,10/26/22,WMT,Consumer,U.S. state attorneys general probing Kroger deal for Albertsons,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00175,11/4/22,SBUX,Consumer,Why Starbucks Stock Surged Today,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00178,1/31/23,KO,Consumer,Is Visa Stock a Buy?,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00179,3/2/23,DIS,Consumer,S.Africa's MultiChoice and Comcast to create Africa-wide streaming service,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00183,4/14/23,NKE,Consumer,History Shows Investors Shouldnâ€™t Overreact to Anheuser-Busch 'Brew-haha',Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00184,5/8/23,NKE,Consumer,7 Dividend Stocks That Will Pay You Through Any Market Turmoil,Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00185,5/19/23,NKE,Consumer,iShares S&P 500 Value ETF Experiences Big Outflow,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00186,6/19/23,SBUX,Consumer,"3 Stocks I Will ""Never"" Sell",Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00189,7/26/23,KO,Consumer,Will Coca-Cola Stock Move To New Highs Or Fall Flat In 2023?,Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00194,9/11/23,WMT,Consumer,KKR raises stake in Indian billionaire Ambani's Reliance Retail with $250 mln,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00199,11/14/23,DIS,Consumer,Pilgrim's Pride and Malibu Boats have been highlighted as Zacks Bull and Bear of the Day,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00200,11/27/23,KO,Consumer,5 Stocks You Can Confidently Invest $500 In Right Now,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00204,2/13/20,XOM,Energy,15 Stocks to Buy Based On The 2020 U.S. Presidential Election,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00205,2/25/20,OXY,Energy,Why Did Warren Buffett Buy These 6 Stocks in Q4?,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00208,2/27/20,OXY,Energy,14 Energy Stocks Moving In Thursday's Pre-Market Session,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00209,2/28/20,CVX,Energy,"Energy Sector Update for 02/28/2020: PBA, RRC, DRQ, XOM, CVX, COP, SLB, OXY",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00210,3/9/20,OXY,Energy,52 Energy Stocks Moving In Monday's Pre-Market Session,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00218,7/27/20,XOM,Energy,Is Hess Stock a Buy?,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00223,11/25/20,XOM,Energy,"After Hours Most Active for Nov 25, 2020 : AAPL, VIAC, ET, TWTR, DIS, XOM, WMB, MSFT, MPLN, CD, INTC, CSCO",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00227,3/4/21,CVX,Energy,Chevron : U.S. Court Affirms Contempt Rulings Against Disbarred Lawyer Behind Ecuadorian Lawsuit,Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00239,12/7/21,CVX,Energy,US STOCKS-Wall St set to open 1% higher as tech stocks roar back,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00241,1/26/22,CVX,Energy,Shell (RDS.A) Offloads Stake in Deer Park Refinery to Pemex,Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00242,2/4/22,CVX,Energy,Kazakhstan wants more oil output to stay at home to tackle fuel problems,Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00243,2/10/22,XOM,Energy,"DCP Midstream (DCP) Q4 Earnings Beat Estimates, Revenues Miss",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00245,2/17/22,XOM,Energy,"The Dollar Lost 7.5% Of Its Value Last Year, But These Stocks Are Benefiting",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00246,2/25/22,XOM,Energy,ExxonMobil To Sell Stake In Mobil Producing Nigeria To Seplat Energy; Terms Not Disclosed,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00247,3/7/22,CVX,Energy,3 Commodity Stocks to Avoid Now That Everyone Loves Them,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00248,3/7/22,XOM,Energy,Why Momentum Investors Will Love These 2 Oil Stocks,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00249,3/15/22,OXY,Energy,Occidental Petroleum (OXY) Stock Sinks As Market Gains: What You Should Know,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00250,3/29/22,XOM,Energy,"Energy Sector Update for 03/29/2022: MUR, XOM, PBR",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00253,4/29/22,XOM,Energy,"IVE, XOM, CVX, BMY: ETF Inflow Alert",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00256,5/25/22,XOM,Energy,Exxon shareholders back board and vote against accelerating carbon emission cuts,Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00258,6/17/22,COP,Energy,"Equinor, partners mull 1 GW offshore wind farm to power oil fields",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00260,6/23/22,XOM,Energy,ExxonMobil (XOM) Agrees to Develop North Field East Project,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00261,7/4/22,CVX,Energy,"Up 20% to 100%, Can These 3 Oil Stocks Keep Beating the Market In the Second Half of 2022?",Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00262,7/11/22,XOM,Energy,3 Stocks to Avoid This Week,Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00264,7/14/22,SLB,Energy,Schlumberger (SLB) Shares Enter Oversold Territory,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00266,8/2/22,COP,Energy,Canadian Natural (CNQ) to Report Q2 Results: What Awaits?,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00267,8/25/22,XOM,Energy,Here's Why Exxon Mobil (XOM) is an Attractive Investment Bet,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00268,9/1/22,XOM,Energy,3 Hot Hydrogen Stocks to Buy in September,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00272,10/31/22,SLB,Energy,"Energy Sector Update for 10/31/2022: SHEL, HLX, HAL, SLB, LIN, XLE, USO, UNG",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00273,11/13/22,CVX,Energy,3 Warren Buffett Dividend Stocks That Are Still Dirt Cheap,Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00274,11/16/22,XOM,Energy,3 Highly Ranked Dividend Aristocrat Stocks to Buy Now,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00275,12/1/22,COP,Energy,"Zacks Investment Ideas feature highlights: ConocoPhillips, Atmos Energy and EOG Resources",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00278,1/22/23,CVX,Energy,"If I Could Buy Only 1 Stock, This Would Be It",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00279,2/23/23,OXY,Energy,Invest Like Warren Buffett With These ETFs,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00282,3/29/23,CVX,Energy,Why $60 Oil Is No Problem for Chevron,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00283,4/3/23,OXY,Energy,"US STOCKS-Wall Street mixed as inflation concerns resurface, energy stocks jump",Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00287,7/3/23,SLB,Energy,"US STOCKS-.Wall St ends little changed in shortened session, Tesla jumps",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00293,8/24/23,CVX,Energy,Interesting CVX Put And Call Options For October 6th,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00297,10/13/23,CVX,Energy,GLOBAL LNG-Asia spot LNG prices rise as geopolitical tensions fuel supply woes,Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00301,3/12/20,MS,Financials,"Shares of several global financial services companies are trading lower as global concerns of the coronavirus continue to grow. The sector has been negatively impacted, as the virus has disrupted economic conditions and hampered growth outlook.",Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00303,4/17/20,GS,Financials,"BUZZ-U.S. STOCKS ON THE MOVE-Schlumberger, Banks, Spirit AeroSystems, State Street",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00306,6/10/20,WFC,Financials,Healthpeak Properties Floating $600 Million in Fresh Debt,Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00307,6/22/20,GS,Financials,Lemonade IPO: Itâ€™s All About AI (Artificial Intelligence),Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00311,10/9/20,V,Financials,"Investing $1,000 in These 3 Stocks Would Be a Really Smart Move Right Now",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00312,10/14/20,WFC,Financials,Wells Fargo profit drops as COVID-19 pandemic weighs on growth,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00313,10/24/20,GS,Financials,3 Reasons You Shouldn't Invest Like Warren Buffett,Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00314,11/19/20,V,Financials,3 ETFs Perfect for Robinhood Investors,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00315,12/21/20,WFC,Financials,"Despite 56% Gains Since March, U.S Bancorp Stock Can Still Grow",Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00316,1/4/21,WFC,Financials,"Wells Fargo's Preferred Stock, Series O Crosses Above 5% Yield Territory",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00317,1/8/21,GS,Financials,Deals for 2021,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00318,1/20/21,MS,Financials,"US STOCKS-S&P 500, Nasdaq scale highs as Netflix jumps, Biden inaugurated",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00322,3/31/21,MS,Financials,Big banks win dismissal of U.S. Treasury rigging litigation,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00323,4/1/21,MS,Financials,Morgan Stanley plans to raise dividend when Fed allows -letter,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00327,5/27/21,MS,Financials,Wall Street bank CEOs face fee criticism in second round with Congress,Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00328,5/31/21,GS,Financials,EXCLUSIVE-Qatar Petroleum hires banks to run 'jumbo' bond sale in June,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00332,8/18/21,USB,Financials,3 Stocks Warren Buffett Is Selling That You Should Be Buying Hand Over Fist,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00333,8/19/21,GS,Financials,Goldman Sachs To Acquire NN Investment Partners - Quick Facts,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00337,9/8/21,V,Financials,"After Hours Most Active for Sep 8, 2021 : CPNG, AAPL, VEON, NLOK, ELAN, V, ENDP, CMCSA, HL, BAC, PINS, CAR",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00339,10/14/21,MS,Financials,GLOBAL MARKETS-Inflation angst lifts stocks but reins back dollar,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00340,10/29/21,V,Financials,Why Marqeta Stock Is Soaring 26% This Week,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00341,11/17/21,V,Financials,US STOCKS-Wall Street set to open flat as investors assess rate hike prospects,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00347,2/22/22,MS,Financials,Oaktree hires Morgan Stanley to find investor in Italy's Banca Progetto - sources,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00349,3/24/22,USB,Financials,This Beaten-Down Warren Buffett Stock Is One to Hold Forever,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00351,7/5/22,MS,Financials,3 Hydrogen Stocks to Buy for the $11 Trillion Breakout,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00353,7/15/22,MS,Financials,"Why Shares of JPMorgan Chase, Morgan Stanley, and Goldman Sachs Rose Today",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00354,7/29/22,WFC,Financials,"The Zacks Analyst Blog Highlights Wells Fargo, Matador Resources, Cintas, Truist Financial and MSCI",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00355,8/2/22,MS,Financials,Here's The Big Reason Why SVB Financial Faces Some Tough Times Ahead,Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00356,9/15/22,GS,Financials,Prada CEO says no decision yet on dual listing in Milan -report,Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00363,1/3/23,USB,Financials,"After Hours Most Active for Jan 3, 2023 : AMZN, PYPL, Z, AAPL, ACWI, PDD, CF, ELAN, USB, BEKE, BBD, KSS",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00367,2/8/23,WFC,Financials,2 of the Fastest-Growing Stocks to Buy Now,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00368,2/17/23,MS,Financials,U.S. IPO pick-up offers hope of market re-open,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00370,3/6/23,V,Financials,How GICS Changes Will Impact Popular Sector ETFs,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00373,3/24/23,WFC,Financials,Wells Fargo (WFC) Stock Sinks As Market Gains: What You Should Know,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00374,4/14/23,WFC,Financials,Wells Fargo & Co Q1 23 Earnings Conference Call At 10:00 AM ET,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00377,5/1/23,WFC,Financials,What Stocks To Buy Today? 2 Bank Stocks To Watch,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00381,6/6/23,USB,Financials,3 High-Yield Values Ready To Rebound,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00384,7/3/23,WFC,Financials,"US STOCKS-Wall St ends slightly higher in shortened session, Tesla jumps",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00385,7/4/23,V,Financials,Is Visa Stock Undervalued?,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00386,7/7/23,GS,Financials,"JetBlue Ends Alliance With American, Chance Of Spirit Merger?",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00389,8/28/23,GS,Financials,These 2 Stocks Led the Dow Jones Industrials Higher Monday,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00392,10/13/23,WFC,Financials,"Big Banks Beat in Q3, Import Prices Lower",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00394,10/17/23,GS,Financials,CANADA STOCKS-TSX futures fall ahead of domestic CPI data,Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00395,11/8/23,GS,Financials,Goldman Sachs (GS) Plans to Offload GM Credit Card Program,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00396,11/8/23,MS,Financials,"This 1 Catalyst Could Send Bitcoin Soaring Back to Its All-Time High of $69,000",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00398,11/15/23,GS,Financials,"Top Stock Reports for Oracle, PepsiCo & Salesforce",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00401,1/17/20,GILD,Healthcare,"Zeke Capital Advisors, Llc Buys iShares National Muni Bond ETF, iShares Short-Term National ...",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00402,1/24/20,AMGN,Healthcare,Relative Strength Alert For Amgen,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00403,2/3/20,MRK,Healthcare,iShares Russell 1000 Growth ETF Experiences Big Outflow,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
